time ,strain(micro),F
8.40E-04,333.8617722,0.127574296
0.0008408,363.0252462,0.12841504
8.41E-04,392.1145196,0.12933055
0.0008416,421.1275087,0.130316305
8.42E-04,450.0621423,0.131367722
0.0008424,478.9163622,0.132480158
8.43E-04,507.6881232,0.133648918
0.0008432,536.3753935,0.134869258
8.44E-04,564.976155,0.136136393
0.000844,593.4884035,0.137445499
8.44E-04,621.910149,0.138791719
0.0008448,650.2394157,0.14017017
8.45E-04,678.4742426,0.141575949
0.0008456,706.6126835,0.143004136
8.46E-04,734.6528072,0.1444498
0.0008464,762.5926977,0.145908008
8.47E-04,790.4304543,0.147373826
0.0008472,818.1641922,0.148842328
8.48E-04,845.7920421,0.150308602
0.000848,873.3121507,0.151767753
8.48E-04,900.7226807,0.153214909
0.0008488,928.0218112,0.154645233
8.49E-04,955.2077375,0.156053918
0.0008496,982.2786713,0.157436204
8.50E-04,1009.232841,0.158787376
0.0008504,1036.068492,0.160102772
8.51E-04,1062.783887,0.16137779
0.0008512,1089.377303,0.162607893
8.52E-04,1115.847038,0.163788615
0.000852,1142.191404,0.164915566
8.52E-04,1168.408732,0.165984436
0.0008528,1194.49737,0.166991004
8.53E-04,1220.455682,0.167931142
0.0008536,1246.282051,0.168800818
8.54E-04,1271.974878,0.169596107
0.0008544,1297.532581,0.170313188
8.55E-04,1322.953594,0.170948356
0.0008552,1348.236373,0.171498026
8.56E-04,1373.379386,0.171958733
0.000856,1398.381125,0.172327142
8.56E-04,1423.240097,0.172600051
0.0008568,1447.954826,0.172774393
8.57E-04,1472.523856,0.172847246
0.0008576,1496.945749,0.17281583
8.58E-04,1521.219085,0.172677515
0.0008584,1545.342463,0.172429827
8.59E-04,1569.314499,0.172070446
0.0008592,1593.133829,0.171597213
8.60E-04,1616.799106,0.171008134
0.00086,1640.309005,0.17030138
8.60E-04,1663.662215,0.169475293
0.0008608,1686.857448,0.168528385
8.61E-04,1709.893433,0.167459344
0.0008616,1732.768919,0.166267037
8.62E-04,1755.482672,0.164950505
0.0008624,1778.033481,0.163508975
8.63E-04,1800.420152,0.161941852
0.0008632,1822.641509,0.160248726
8.64E-04,1844.6964,0.158429373
0.000864,1866.583689,0.156483753
8.64E-04,1888.302261,0.154412012
0.0008648,1909.851022,0.152214484
8.65E-04,1931.228896,0.149891687
0.0008656,1952.43483,0.147444327
8.66E-04,1973.46779,0.144873297
0.0008664,1994.326763,0.142179675
8.67E-04,2015.010756,0.139364721
0.0008672,2035.518797,0.136429883
8.68E-04,2055.849937,0.133376787
0.000868,2076.003246,0.130207243
8.68E-04,2095.977817,0.126923236
0.0008688,2115.772764,0.12352693
8.69E-04,2135.387224,0.120020663
0.0008696,2154.820353,0.116406944
8.70E-04,2174.071333,0.112688452
0.0008704,2193.139366,0.108868029
8.71E-04,2212.023679,0.104948683
0.0008712,2230.723518,0.100933578
8.72E-04,2249.238157,0.096826035
0.000872,2267.566889,0.092629526
8.72E-04,2285.709032,0.088347669
0.0008728,2303.66393,0.083984227
8.73E-04,2321.430947,0.079543099
0.0008736,2339.009475,0.075028318
8.74E-04,2356.398927,0.070444048
0.0008744,2373.598743,0.065794573
8.75E-04,2390.608387,0.061084297
0.0008752,2407.427347,0.056317738
8.76E-04,2424.055138,0.051499519
0.000876,2440.4913,0.046634365
8.76E-04,2456.735399,0.041727099
0.0008768,2472.787025,0.03678263
8.77E-04,2488.645796,0.031805955
0.0008776,2504.311355,0.026802145
8.78E-04,2519.783374,0.021776343
0.0008784,2535.061548,0.016733758
8.79E-04,2550.145601,0.011679657
0.0008792,2565.035285,0.006619357
8.80E-04,2579.730376,0.001558224
0.00088,2594.230681,-0.003498342
8.80E-04,2608.536032,-0.008544904
0.0008808,2622.64629,-0.013576004
8.81E-04,2636.561343,-0.018586163
0.0008816,2650.281107,-0.02356989
8.82E-04,2663.805526,-0.028521689
0.0008824,2677.134574,-0.033436067
8.83E-04,2690.26825,-0.038307537
0.0008832,2703.206583,-0.043130628
8.84E-04,2715.949632,-0.04789989
0.000884,2728.497482,-0.0526099
8.84E-04,2740.850247,-0.057255271
0.0008848,2753.00807,-0.061830654
8.85E-04,2764.971124,-0.066330751
0.0008856,2776.739608,-0.070750314
8.86E-04,2788.313751,-0.075084155
0.0008864,2799.69381,-0.079327153
8.87E-04,2810.880071,-0.083474257
0.0008872,2821.872848,-0.087520493
8.88E-04,2832.672483,-0.09146097
0.000888,2843.279348,-0.095290885
8.88E-04,2853.693841,-0.099005531
0.0008888,2863.916389,-0.102600297
8.89E-04,2873.947446,-0.106070677
0.0008896,2883.787496,-0.109412274
8.90E-04,2893.437047,-0.112620806
0.0008904,2902.896637,-0.115692106
8.91E-04,2912.166829,-0.118622132
0.0008912,2921.248216,-0.121406969
8.92E-04,2930.141413,-0.124042832
0.000892,2938.847065,-0.126526071
8.92E-04,2947.365841,-0.128853173
0.0008928,2955.698435,-0.131020768
8.93E-04,2963.845568,-0.133025631
0.0008936,2971.807984,-0.134864684
8.94E-04,2979.586452,-0.136535
0.0008944,2987.181765,-0.138033805
8.95E-04,2994.59474,-0.139358482
0.0008952,3001.826215,-0.140506569
8.96E-04,3008.877054,-0.141475767
0.000896,3015.748138,-0.142263935
8.96E-04,3022.440374,-0.142869097
0.0008968,3028.954688,-0.143289441
8.97E-04,3035.292026,-0.14352332
0.0008976,3041.453352,-0.143569252
8.98E-04,3047.439654,-0.143425923
0.0008984,3053.251933,-0.143092185
8.99E-04,3058.89121,-0.142567058
0.0008992,3064.358524,-0.141849728
9.00E-04,3069.654928,-0.140939551
0.0009,3074.781492,-0.139836044
9.00E-04,3079.7393,-0.138538895
0.0009008,3084.529452,-0.137047954
9.01E-04,3089.153058,-0.135363237
0.0009016,3093.611243,-0.133484919
9.02E-04,3097.905143,-0.13141334
0.0009024,3102.035904,-0.129148998
9.03E-04,3106.004683,-0.126692548
0.0009032,3109.812646,-0.124044802
9.04E-04,3113.460965,-0.121206723
0.000904,3116.950824,-0.118179428
9.04E-04,3120.283409,-0.114964182
0.0009048,3123.459913,-0.111562394
9.05E-04,3126.481535,-0.107975618
0.0009056,3129.349476,-0.104205547
9.06E-04,3132.06494,-0.100254012
0.0009064,3134.629135,-0.096122978
9.07E-04,3137.043266,-0.091814539
0.0009072,3139.308541,-0.087330916
9.08E-04,3141.426168,-0.082674456
0.000908,3143.397349,-0.077847622
9.08E-04,3145.223286,-0.072852994
0.0009088,3146.905178,-0.067693266
9.09E-04,3148.444218,-0.062371236
0.0009096,3149.841592,-0.05688981
9.10E-04,3151.098483,-0.05125199
0.0009104,3152.216063,-0.045460876
9.11E-04,3153.195498,-0.039519658
0.0009112,3154.037944,-0.033431614
9.12E-04,3154.744545,-0.027200102
0.000912,3155.316438,-0.020828562
9.12E-04,3155.754745,-0.014320503
0.0009128,3156.060576,-0.007679508
9.13E-04,3156.235027,-0.000909222
0.0009136,3156.279181,0.00598665
9.14E-04,3156.194104,0.013004344
0.0009144,3155.980849,0.020140049
9.15E-04,3155.640448,0.027389904
0.0009152,3155.17392,0.034750006
9.16E-04,3154.582264,0.042216415
0.000916,3153.866459,0.049785155
9.16E-04,3153.027467,0.057452224
0.0009168,3152.066228,0.065213591
9.17E-04,3150.983663,0.073065208
0.0009176,3149.780671,0.081003006
9.18E-04,3148.45813,0.089022907
0.0009184,3147.016894,0.097120824
9.19E-04,3145.457797,0.105292662
0.0009192,3143.781649,0.11353433
9.20E-04,3141.989236,0.121841737
0.00092,3140.081321,0.130210799
9.20E-04,3138.058643,0.138637444
0.0009208,3135.921915,0.147117612
9.21E-04,3133.671828,0.155647261
0.0009216,3131.309047,0.164222371
9.22E-04,3128.834212,0.172838943
0.0009224,3126.247938,0.181493007
9.23E-04,3123.550815,0.190180622
0.0009232,3120.743408,0.198897879
9.24E-04,3117.826256,0.207640906
0.000924,3114.799874,0.216405867
9.24E-04,3111.664752,0.225188967
0.0009248,3108.421354,0.233986453
9.25E-04,3105.07012,0.242794619
0.0009256,3101.611463,0.251609802
9.26E-04,3098.045776,0.260428392
0.0009264,3094.373424,0.269246826
9.27E-04,3090.594749,0.278061594
0.0009272,3086.71007,0.28686924
9.28E-04,3082.719683,0.295666364
0.000928,3078.623859,0.30444962
9.28E-04,3074.42285,0.313215719
0.0009288,3070.116883,0.321961433
9.29E-04,3065.706165,0.330683589
0.0009296,3061.190881,0.339379076
9.30E-04,3056.571196,0.348044844
0.0009304,3051.847255,0.3566779
9.31E-04,3047.019183,0.365275315
0.0009312,3042.087087,0.373834218
9.32E-04,3037.051057,0.382351802
0.000932,3031.911163,0.390825318
9.32E-04,3026.667459,0.399252079
0.0009328,3021.319984,0.407629458
9.33E-04,3015.86876,0.415954887
0.0009336,3010.313797,0.424225858
9.34E-04,3004.655087,0.432439921
0.0009344,2998.892613,0.440594683
9.35E-04,2993.026343,0.448687809
0.0009352,2987.056234,0.45671702
9.36E-04,2980.982233,0.464680091
0.000936,2974.804277,0.47257485
9.36E-04,2968.522293,0.48039918
0.0009368,2962.1362,0.488151013
9.37E-04,2955.645909,0.495828331
0.0009376,2949.051327,0.503429166
9.38E-04,2942.352353,0.510951596
0.0009384,2935.54888,0.518393744
9.39E-04,2928.640801,0.525753778
0.0009392,2921.628001,0.533029908
9.40E-04,2914.510367,0.540220384
0.00094,2907.287782,0.547323498
9.40E-04,2899.960129,0.554337576
0.0009408,2892.527292,0.561260982
9.41E-04,2884.989154,0.568092112
0.0009416,2877.345604,0.574829398
9.42E-04,2869.596528,0.581471299
0.0009424,2861.741822,0.588016306
9.43E-04,2853.781381,0.594462935
0.0009432,2845.715108,0.600809729
9.44E-04,2837.542912,0.607055257
0.000944,2829.264707,0.613198106
9.44E-04,2820.880418,0.619236889
0.0009448,2812.389973,0.625170236
9.45E-04,2803.793315,0.630996795
0.0009456,2795.090391,0.636715231
9.46E-04,2786.281164,0.642324225
0.0009464,2777.365603,0.647822471
9.47E-04,2768.343692,0.653208677
0.0009472,2759.215426,0.658481562
9.48E-04,2749.980814,0.663639856
0.000948,2740.639878,0.668682297
9.48E-04,2731.192654,0.673607634
0.0009488,2721.639193,0.678414622
9.49E-04,2711.979562,0.683102023
0.0009496,2702.213843,0.687668608
9.50E-04,2692.342133,0.692113149
0.0009504,2682.364548,0.696434429
9.51E-04,2672.28122,0.700631231
0.0009512,2662.0923,0.704702345
9.52E-04,2651.797954,0.708646566
0.000952,2641.398369,0.71246269
9.52E-04,2630.89375,0.716149522
0.0009528,2620.284321,0.719705867
9.53E-04,2609.570324,0.723130538
0.0009536,2598.752022,0.726422351
9.54E-04,2587.829697,0.729580128
0.0009544,2576.803652,0.732602696
9.55E-04,2565.674209,0.73548889
0.0009552,2554.441711,0.738237551
9.56E-04,2543.106521,0.740847528
0.000956,2531.669023,0.74331768
9.56E-04,2520.129621,0.745646875
0.0009568,2508.48874,0.747833991
9.57E-04,2496.746826,0.749877921
0.0009576,2484.904347,0.751777569
9.58E-04,2472.961788,0.753531855
0.0009584,2460.919659,0.755139714
9.59E-04,2448.778488,0.756600101
0.0009592,2436.538824,0.757911988
9.60E-04,2424.201237,0.759074371
0.00096,2411.766318,0.760086265
9.60E-04,2399.234675,0.760946712
0.0009608,2386.606939,0.761654782
9.61E-04,2373.883761,0.76220957
0.0009616,2361.065809,0.762610203
9.62E-04,2348.153773,0.762855841
0.0009624,2335.148361,0.762945677
9.63E-04,2322.050299,0.762878943
0.0009632,2308.860332,0.762654907
9.64E-04,2295.579224,0.762272879
0.000964,2282.207755,0.761732212
9.64E-04,2268.746725,0.761032305
0.0009648,2255.19695,0.760172603
9.65E-04,2241.559261,0.759152601
0.0009656,2227.834507,0.757971846
9.66E-04,2214.023553,0.756629939
0.0009664,2200.127279,0.755126538
9.67E-04,2186.146579,0.753461357
0.0009672,2172.082364,0.751634174
9.68E-04,2157.935556,0.749644825
0.000968,2143.707093,0.747493215
9.68E-04,2129.397924,0.745179314
0.0009688,2115.009011,0.742703159
9.69E-04,2100.541329,0.74006486
0.0009696,2085.995864,0.737264598
9.70E-04,2071.373611,0.734302629
0.0009704,2056.675577,0.731179284
9.71E-04,2041.902778,0.727894974
0.0009712,2027.05624,0.724450187
9.72E-04,2012.136995,0.720845492
0.000972,1997.146086,0.717081541
9.72E-04,1982.08456,0.71315907
0.0009728,1966.953472,0.709078897
9.73E-04,1951.753884,0.70484193
0.0009736,1936.486862,0.700449162
9.74E-04,1921.153475,0.695901672
0.0009744,1905.754799,0.691200632
9.75E-04,1890.291911,0.686347299
0.0009752,1874.765892,0.681343025
9.76E-04,1859.177825,0.676189247
0.000976,1843.528792,0.670887499
9.76E-04,1827.819877,0.6654394
0.0009768,1812.052166,0.659846666
9.77E-04,1796.22674,0.654111101
0.0009776,1780.344682,0.648234601
9.78E-04,1764.407072,0.642219154
0.0009784,1748.414985,0.636066837
9.79E-04,1732.369496,0.629779819
0.0009792,1716.271673,0.623360357
9.80E-04,1700.122581,0.616810799
0.00098,1683.923279,0.610133578
9.80E-04,1667.674819,0.603331217
0.0009808,1651.378247,0.596406322
9.81E-04,1635.034601,0.589361586
0.0009816,1618.644912,0.582199784
9.82E-04,1602.210202,0.574923773
0.0009824,1585.731483,0.567536491
9.83E-04,1569.209757,0.560040952
0.0009832,1552.646016,0.552440249
9.84E-04,1536.041241,0.544737549
0.000984,1519.396401,0.536936091
9.84E-04,1502.712453,0.529039185
0.0009848,1485.99034,0.521050208
9.85E-04,1469.230993,0.512972605
0.0009856,1452.435328,0.504809882
9.86E-04,1435.604248,0.496565605
0.0009864,1418.738639,0.488243401
9.87E-04,1401.839374,0.479846949
0.0009872,1384.907307,0.471379982
9.88E-04,1367.943278,0.462846283
0.000988,1350.948108,0.454249679
9.88E-04,1333.922604,0.445594042
0.0009888,1316.867551,0.436883285
9.89E-04,1299.783718,0.428121355
0.0009896,1282.671855,0.419312235
9.90E-04,1265.532693,0.410459938
0.0009904,1248.366944,0.401568504
9.91E-04,1231.175299,0.392641995
0.0009912,1213.958429,0.383684496
9.92E-04,1196.716985,0.374700105
0.000992,1179.451597,0.365692936
9.92E-04,1162.162875,0.356667111
0.0009928,1144.851404,0.347626759
9.93E-04,1127.51775,0.338576011
0.0009936,1110.162458,0.329518997
9.94E-04,1092.786047,0.320459842
0.0009944,1075.389016,0.311402664
9.95E-04,1057.971841,0.302351567
0.0009952,1040.534974,0.293310641
9.96E-04,1023.078846,0.284283958
0.000996,1005.603861,0.275275566
9.96E-04,988.1104018,0.266289489
0.0009968,970.598828,0.257329721
9.97E-04,953.0694742,0.248400223
0.0009976,935.5226513,0.239504921
9.98E-04,917.9586463,0.230647701
0.0009984,900.3777221,0.221832409
9.99E-04,882.7801174,0.213062841
0.0009992,865.1660467,0.20434275
1.00E-03,847.5357003,0.195675832
0.001,829.8892443,0.187065734
1.00E-03,812.2268205,0.17851604
0.0010008,794.5485468,0.170030279
1.00E-03,776.8545168,0.161611914
0.0010016,759.1448001,0.153264342
1.00E-03,741.4194425,0.144990896
0.0010024,723.678466,0.136794835
1.00E-03,705.921869,0.128679346
0.0010032,688.1496264,0.120647542
1.00E-03,670.3616899,0.11270246
0.001004,652.557988,0.104847056
1.00E-03,634.7384267,0.097084207
0.0010048,616.9028892,0.089416706
1.01E-03,599.0512366,0.081847264
0.0010056,581.183308,0.074378504
1.01E-03,563.2989211,0.067012963
0.0010064,545.3978721,0.059753092
1.01E-03,527.4799365,0.052601248
0.0010072,509.5448695,0.045559702
1.01E-03,491.5924059,0.038630631
0.001008,473.6222616,0.031816122
1.01E-03,455.6341328,0.025118167
0.0010088,437.6276978,0.018538666
1.01E-03,419.6026165,0.012079427
0.0010096,401.5585316,0.005742162
1.01E-03,383.4950689,-0.00047151
0.0010104,365.4118381,-0.006560064
1.01E-03,347.3084332,-0.01252207
0.0010112,329.1844334,-0.01835619
1.01E-03,311.0394039,-0.024061179
0.001012,292.8728961,-0.029635886
1.01E-03,274.6844488,-0.035079252
0.0010128,256.4735891,-0.040390309
1.01E-03,238.2398325,-0.045568179
0.0010136,219.9826845,-0.050612076
1.01E-03,201.7016409,-0.055521299
0.0010144,183.3961888,-0.06029524
1.01E-03,165.0658078,-0.064933371
0.0010152,146.7099702,-0.069435254
1.02E-03,128.3281428,-0.073800533
0.001016,109.919787,-0.078028933
1.02E-03,91.48436025,-0.082120262
0.0010168,73.02131704,-0.086074404
1.02E-03,54.53010961,-0.089891323
0.0010176,36.01018915,-0.093571056
1.02E-03,17.46100678,-0.097113716
0.0010184,-1.117985406,-0.100519485
1.02E-03,-19.72733331,-0.103788616
0.0010192,-38.36757974,-0.106921429
1.02E-03,-57.03926336,-0.109918312
0.00102,-75.74291761,-0.112779712
1.02E-03,-94.47906957,-0.11550614
0.0010208,-113.2482389,-0.118098166
1.02E-03,-132.0509367,-0.120556417
0.0010216,-150.8876645,-0.122881572
1.02E-03,-169.7589129,-0.125074366
0.0010224,-188.6651607,-0.127135582
1.02E-03,-207.6068735,-0.12906605
0.0010232,-226.5845029,-0.130866648
1.02E-03,-245.5984851,-0.132538294
0.001024,-264.64924,-0.134081951
1.02E-03,-283.7371696,-0.135498617
0.0010248,-302.8626574,-0.136789329
1.03E-03,-322.0260671,-0.137955157
0.0010256,-341.2277414,-0.138997203
1.03E-03,-360.4680007,-0.139916599
0.0010264,-379.7471424,-0.140714506
1.03E-03,-399.0654395,-0.14139211
0.0010272,-418.4231396,-0.141950621
1.03E-03,-437.8204638,-0.142391269
0.001028,-457.2576056,-0.142715307
1.03E-03,-476.7347299,-0.142924003
0.0010288,-496.2519717,-0.143018642
1.03E-03,-515.8094354,-0.143000524
0.0010296,-535.4071936,-0.142870962
1.03E-03,-555.0452861,-0.142631277
0.0010304,-574.7237188,-0.142282804
1.03E-03,-594.4424629,-0.141826882
0.0010312,-614.2014541,-0.141264859
1.03E-03,-634.000591,-0.140598087
0.001032,-653.8397351,-0.139827921
1.03E-03,-673.718709,-0.138955721
0.0010328,-693.6372963,-0.137982847
1.03E-03,-713.5952403,-0.136910659
0.0010336,-733.5922434,-0.135740519
1.03E-03,-753.627966,-0.134473786
0.0010344,-773.7020262,-0.133111817
1.03E-03,-793.8139988,-0.131655966
0.0010352,-813.9634146,-0.130107584
1.04E-03,-834.1497597,-0.128468019
0.001036,-854.372475,-0.126738613
1.04E-03,-874.6309555,-0.124920705
0.0010368,-894.9245498,-0.123015626
1.04E-03,-915.2525596,-0.121024706
0.0010376,-935.6142388,-0.118949266
1.04E-03,-956.0087939,-0.116790623
0.0010384,-976.4353824,-0.114550088
1.04E-03,-996.8931137,-0.112228968
0.0010392,-1017.381048,-0.109828563
1.04E-03,-1037.898195,-0.10735017
0.00104,-1058.443517,-0.104795078
1.04E-03,-1079.015924,-0.102164574
0.0010408,-1099.614278,-0.099459942
1.04E-03,-1120.237389,-0.096682461
0.0010416,-1140.884019,-0.093833407
1.04E-03,-1161.552877,-0.090914053
0.0010424,-1182.242624,-0.087925672
1.04E-03,-1202.95187,-0.084869536
0.0010432,-1223.679174,-0.081746914
1.04E-03,-1244.423046,-0.078559078
0.001044,-1265.181947,-0.075307299
1.04E-03,-1285.954285,-0.071992852
0.0010448,-1306.738423,-0.068617015
1.05E-03,-1327.532672,-0.065181066
0.0010456,-1348.335295,-0.061686293
1.05E-03,-1369.144509,-0.058133984
0.0010464,-1389.95848,-0.054525437
1.05E-03,-1410.775329,-0.050861957
0.0010472,-1431.59313,-0.047144855
1.05E-03,-1452.409911,-0.043375454
0.001048,-1473.223654,-0.039555084
1.05E-03,-1494.032297,-0.035685088
0.0010488,-1514.833735,-0.031766821
1.05E-03,-1535.625817,-0.02780165
0.0010496,-1556.406354,-0.023790955
1.05E-03,-1577.173113,-0.019736132
0.0010504,-1597.923821,-0.015638591
1.05E-03,-1618.656166,-0.011499758
0.0010512,-1639.367797,-0.007321078
1.05E-03,-1660.056328,-0.003104011
0.001052,-1680.719333,0.001149964
1.05E-03,-1701.354355,0.005439348
0.0010528,-1721.958901,0.009762624
1.05E-03,-1742.530446,0.014118255
0.0010536,-1763.066433,0.018504681
1.05E-03,-1783.564276,0.022920324
0.0010544,-1804.021361,0.027363582
1.05E-03,-1824.435044,0.031832835
0.0010552,-1844.802659,0.036326436
1.06E-03,-1865.121512,0.04084272
0.001056,-1885.38889,0.045379998
1.06E-03,-1905.602054,0.049936558
0.0010568,-1925.758249,0.054510666
1.06E-03,-1945.8547,0.059100566
0.0010576,-1965.888616,0.063704479
1.06E-03,-1985.85719,0.068320605
0.0010584,-2005.757603,0.072947122
1.06E-03,-2025.587022,0.077582185
0.0010592,-2045.342606,0.082223931
1.06E-03,-2065.021504,0.086870472
0.00106,-2084.620861,0.091519905
1.06E-03,-2104.137812,0.096170306
0.0010608,-2123.569494,0.10081973
1.06E-03,-2142.913039,0.105466218
0.0010616,-2162.165579,0.110107791
1.06E-03,-2181.324251,0.114742458
0.0010624,-2200.386193,0.119368209
1.06E-03,-2219.348548,0.123983023
0.0010632,-2238.208467,0.128584865
1.06E-03,-2256.963111,0.133171691
0.001064,-2275.60965,0.137741445
1.06E-03,-2294.145266,0.142292063
0.0010648,-2312.567155,0.146821473
1.07E-03,-2330.872531,0.1513276
0.0010656,-2349.058622,0.155808363
1.07E-03,-2367.122678,0.160261679
0.0010664,-2385.061967,0.164685465
1.07E-03,-2402.87378,0.169077638
0.0010672,-2420.555435,0.173436119
1.07E-03,-2438.10427,0.177758835
0.001068,-2455.517654,0.182043716
1.07E-03,-2472.792983,0.186288704
0.0010688,-2489.927685,0.19049175
1.07E-03,-2506.919216,0.194650818
0.0010696,-2523.765068,0.198763888
1.07E-03,-2540.462766,0.202828953
0.0010704,-2557.009871,0.206844028
1.07E-03,-2573.403981,0.210807149
0.0010712,-2589.642732,0.214716372
1.07E-03,-2605.7238,0.218569781
0.001072,-2621.644902,0.222365487
1.07E-03,-2637.403795,0.226101628
0.0010728,-2652.998281,0.229776376
1.07E-03,-2668.426206,0.233387934
0.0010736,-2683.685461,0.236934544
1.07E-03,-2698.77398,0.240414483
0.0010744,-2713.689749,0.243826069
1.07E-03,-2728.430798,0.247167661
0.0010752,-2742.995206,0.250437663
1.08E-03,-2757.381104,0.253634524
0.001076,-2771.586671,0.256756742
1.08E-03,-2785.610135,0.259802862
0.0010768,-2799.44978,0.262771483
1.08E-03,-2813.103936,0.265661257
0.0010776,-2826.570991,0.268470891
1.08E-03,-2839.849382,0.271199147
0.0010784,-2852.937601,0.27384485
1.08E-03,-2865.834191,0.276406879
0.0010792,-2878.537752,0.27888418
1.08E-03,-2891.046936,0.28127576
0.00108,-2903.360449,0.283580689
1.08E-03,-2915.477052,0.285798105
0.0010808,-2927.395558,0.287927211
1.08E-03,-2939.114838,0.289967281
0.0010816,-2950.633813,0.291917656
1.08E-03,-2961.951461,0.293777748
0.0010824,-2973.066811,0.29554704
1.08E-03,-2983.978949,0.297225087
0.0010832,-2994.68701,0.298811518
1.08E-03,-3005.190185,0.300306033
0.001084,-3015.487716,0.301708408
1.08E-03,-3025.578899,0.303018494
0.0010848,-3035.463077,0.304236215
1.09E-03,-3045.13965,0.30536157
0.0010856,-3054.608063,0.306394636
1.09E-03,-3063.867814,0.307335563
0.0010864,-3072.918449,0.308184577
1.09E-03,-3081.759562,0.30894198
0.0010872,-3090.390794,0.309608149
1.09E-03,-3098.811835,0.310183534
0.001088,-3107.022419,0.310668662
1.09E-03,-3115.022325,0.311064134
0.0010888,-3122.811377,0.311370621
1.09E-03,-3130.389441,0.311588872
0.0010896,-3137.756426,0.311719702
1.09E-03,-3144.912282,0.311764003
0.0010904,-3151.856998,0.311722732
1.09E-03,-3158.590605,0.311596919
0.0010912,-3165.113167,0.311387661
1.09E-03,-3171.42479,0.311096119
0.001092,-3177.525611,0.310723524
1.09E-03,-3183.415805,0.310271168
0.0010928,-3189.095578,0.309740407
1.09E-03,-3194.565169,0.309132658
0.0010936,-3199.824848,0.308449397
1.09E-03,-3204.874915,0.307692158
0.0010944,-3209.715697,0.306862532
1.09E-03,-3214.347549,0.305962163
0.0010952,-3218.770851,0.30499275
1.10E-03,-3222.98601,0.303956039
0.001096,-3226.993453,0.302853828
1.10E-03,-3230.793633,0.301687959
0.0010968,-3234.387021,0.30046032
1.10E-03,-3237.774107,0.29917284
0.0010976,-3240.955402,0.297827489
1.10E-03,-3243.931433,0.296426276
0.0010984,-3246.702742,0.294971245
1.10E-03,-3249.269887,0.293464471
0.0010992,-3251.633438,0.291908064
1.10E-03,-3253.793978,0.29030416
0.0011,-3255.752101,0.288654924
1.10E-03,-3257.508411,0.286962542
0.0011008,-3259.063519,0.285229225
1.10E-03,-3260.418047,0.283457201
0.0011016,-3261.57262,0.281648716
1.10E-03,-3262.527869,0.27980603
0.0011024,-3263.284431,0.277931416
1.10E-03,-3263.842945,0.276027158
0.0011032,-3264.204052,0.274095544
1.10E-03,-3264.368394,0.27213887
0.001104,-3264.336613,0.270159434
1.10E-03,-3264.109352,0.268159535
0.0011048,-3263.68725,0.26614147
1.11E-03,-3263.070945,0.264107532
0.0011056,-3262.261072,0.262060006
1.11E-03,-3261.258259,0.260001172
0.0011064,-3260.063133,0.257933297
1.11E-03,-3258.676312,0.255858636
0.0011072,-3257.09841,0.253779429
1.11E-03,-3255.330031,0.251697898
0.001108,-3253.371775,0.24961625
1.11E-03,-3251.22423,0.247536666
0.0011088,-3248.887979,0.245461309
1.11E-03,-3246.363591,0.243392315
0.0011096,-3243.651629,0.241331795
1.11E-03,-3240.752645,0.23928183
0.0011104,-3237.667178,0.237244473
1.11E-03,-3234.395758,0.235221746
0.0011112,-3230.938904,0.233215638
1.11E-03,-3227.297123,0.231228102
0.001112,-3223.470908,0.229261058
1.11E-03,-3219.460743,0.227316387
0.0011128,-3215.267098,0.225395933
1.11E-03,-3210.890431,0.223501499
0.0011136,-3206.331189,0.221634849
1.11E-03,-3201.589804,0.219797703
0.0011144,-3196.666698,0.217991741
1.11E-03,-3191.562279,0.216218597
0.0011152,-3186.276944,0.214479861
1.12E-03,-3180.811077,0.212777077
0.001116,-3175.165051,0.211111745
1.12E-03,-3169.339226,0.209485316
0.0011168,-3163.333952,0.207899194
1.12E-03,-3157.149567,0.206354735
0.0011176,-3150.786398,0.204853247
1.12E-03,-3144.244761,0.20339599
0.0011184,-3137.524964,0.201984172
1.12E-03,-3130.627303,0.200618955
0.0011192,-3123.552065,0.199301448
1.12E-03,-3116.299531,0.198032712
0.00112,-3108.86997,0.196813759
1.12E-03,-3101.263645,0.19564555
0.0011208,-3093.480812,0.194528995
1.12E-03,-3085.521722,0.193464957
0.0011216,-3077.386616,0.192454246
1.12E-03,-3069.075734,0.191497627
0.0011224,-3060.58931,0.190595811
1.12E-03,-3051.927573,0.189749464
0.0011232,-3043.090751,0.188959203
1.12E-03,-3034.079067,0.188225594
0.001124,-3024.892746,0.18754916
1.12E-03,-3015.532009,0.186930374
0.0011248,-3005.997079,0.186369662
1.13E-03,-2996.288179,0.185867408
0.0011256,-2986.405535,0.185423946
1.13E-03,-2976.349372,0.185039569
0.0011264,-2966.119923,0.184714525
1.13E-03,-2955.717423,0.184449017
0.0011272,-2945.142113,0.184243209
1.13E-03,-2934.394238,0.184097222
0.001128,-2923.474052,0.184011136
1.13E-03,-2912.381818,0.18398499
0.0011288,-2901.117805,0.184018786
1.13E-03,-2889.682294,0.184112487
0.0011296,-2878.075576,0.184266019
1.13E-03,-2866.297953,0.184479272
0.0011304,-2854.34974,0.184752098
1.13E-03,-2842.231267,0.185084319
0.0011312,-2829.942876,0.18547572
1.13E-03,-2817.484926,0.185926053
0.001132,-2804.857792,0.186435042
1.13E-03,-2792.061866,0.187002377
0.0011328,-2779.097558,0.187627719
1.13E-03,-2765.965298,0.188310702
0.0011336,-2752.665535,0.189050928
1.13E-03,-2739.198739,0.189847976
