time ,strain(micro),F
8.39E-04,-402.4346585,-0.273765973
0.0008392,-375.2338129,-0.276179119
8.40E-04,-348.0851113,-0.278356214
0.00084,-320.990388,-0.280299039
8.40E-04,-293.9514721,-0.282009497
0.0008408,-266.9701867,-0.283489602
8.41E-04,-240.0483477,-0.284741481
0.0008416,-213.1877637,-0.285767368
8.42E-04,-186.3902352,-0.286569599
0.0008424,-159.6575537,-0.287150612
8.43E-04,-132.9915011,-0.287512937
0.0008432,-106.3938492,-0.287659198
8.44E-04,-79.86635895,-0.287592108
0.000844,-53.41077978,-0.287314463
8.44E-04,-27.02884894,-0.286829141
0.0008448,-0.722290899,-0.286139095
8.45E-04,25.5071833,-0.285247354
0.0008456,51.65787666,-0.284157016
8.46E-04,77.72810686,-0.282871244
0.0008464,103.7162068,-0.281393267
8.47E-04,129.6205254,-0.27972637
0.0008472,155.4394277,-0.277873897
8.48E-04,181.1712963,-0.275839242
0.000848,206.8145309,-0.273625848
8.48E-04,232.3675498,-0.271237206
0.0008488,257.8287897,-0.268676848
8.49E-04,283.1967067,-0.265948344
0.0008496,308.4697769,-0.263055302
8.50E-04,333.6464963,-0.260001362
0.0008504,358.7253822,-0.256790192
8.51E-04,383.7049729,-0.253425489
0.0008512,408.5838286,-0.249910972
8.52E-04,433.3605319,-0.246250379
0.000852,458.033688,-0.242447467
8.52E-04,482.6019253,-0.238506008
0.0008528,507.0638959,-0.234429784
8.53E-04,531.4182758,-0.230222587
0.0008536,555.6637656,-0.225888213
8.54E-04,579.7990905,-0.221430463
0.0008544,603.8230011,-0.216853139
8.55E-04,627.7342732,-0.212160038
0.0008552,651.5317089,-0.207354955
8.56E-04,675.214136,-0.202441676
0.000856,698.780409,-0.19742398
8.56E-04,722.2294093,-0.192305631
0.0008568,745.560045,-0.187090379
8.57E-04,768.7712514,-0.181781959
0.0008576,791.8619917,-0.176384085
8.58E-04,814.8312561,-0.170900452
0.0008584,837.6780632,-0.165334729
8.59E-04,860.4014593,-0.159690562
0.0008592,883.0005187,-0.153971568
8.60E-04,905.4743441,-0.148181337
0.00086,927.8220666,-0.142323426
8.60E-04,950.0428453,-0.136401359
0.0008608,972.135868,-0.130418627
8.61E-04,994.1003509,-0.124378682
0.0008616,1015.935538,-0.118284941
8.62E-04,1037.640704,-0.11214078
0.0008624,1059.215148,-0.105949533
8.63E-04,1080.6582,-0.099714494
0.0008632,1101.969219,-0.093438912
8.64E-04,1123.147589,-0.08712599
0.000864,1144.192724,-0.080778888
8.64E-04,1165.104066,-0.074400714
0.0008648,1185.881083,-0.067994532
8.65E-04,1206.523271,-0.061563354
0.0008656,1227.030152,-0.055110142
8.66E-04,1247.401277,-0.048637806
0.0008664,1267.636221,-0.042149207
8.67E-04,1287.734587,-0.035647149
0.0008672,1307.696001,-0.029134385
8.68E-04,1327.520118,-0.022613613
0.000868,1347.206615,-0.016087477
8.68E-04,1366.755195,-0.009558564
0.0008688,1386.165583,-0.003029407
8.69E-04,1405.437531,0.003497518
0.0008696,1424.570811,0.010019791
8.70E-04,1443.565219,0.016535049
0.0008704,1462.420572,0.023040985
8.71E-04,1481.13671,0.029535349
0.0008712,1499.713493,0.03601595
8.72E-04,1518.1508,0.042480652
0.000872,1536.448531,0.048927377
8.72E-04,1554.606606,0.055354103
0.0008728,1572.62496,0.061758867
8.73E-04,1590.503548,0.06813976
0.0008736,1608.242343,0.07449493
8.74E-04,1625.84133,0.080822583
0.0008744,1643.300514,0.087120979
8.75E-04,1660.619911,0.093388432
0.0008752,1677.799554,0.099623315
8.76E-04,1694.839487,0.10582405
0.000876,1711.739768,0.111989118
8.76E-04,1728.500463,0.118117049
0.0008768,1745.121654,0.124206427
8.77E-04,1761.603429,0.13025589
0.0008776,1777.945886,0.136264124
8.78E-04,1794.149132,0.142229866
0.0008784,1810.21328,0.148151906
8.79E-04,1826.138451,0.154029077
0.0008792,1841.924772,0.159860265
8.80E-04,1857.572372,0.165644399
0.00088,1873.081387,0.171380459
8.80E-04,1888.451954,0.177067464
0.0008808,1903.684215,0.182704483
8.81E-04,1918.77831,0.188290623
0.0008816,1933.734381,0.193825037
8.82E-04,1948.552571,0.199306917
0.0008824,1963.23302,0.204735494
8.83E-04,1977.775866,0.210110042
0.0008832,1992.181246,0.215429867
8.84E-04,2006.449292,0.220694316
0.000884,2020.580131,0.225902769
8.84E-04,2034.573887,0.231054642
0.0008848,2048.430675,0.236149383
8.85E-04,2062.150605,0.241186471
0.0008856,2075.73378,0.246165418
8.86E-04,2089.180293,0.251085764
0.0008864,2102.490229,0.255947079
8.87E-04,2115.663663,0.260748957
0.0008872,2128.70066,0.265491022
8.88E-04,2141.601273,0.27017292
0.000888,2154.365544,0.274794322
8.88E-04,2166.993504,0.279354922
0.0008888,2179.485168,0.283854434
8.89E-04,2191.84054,0.288292593
0.0008896,2204.059608,0.292669154
8.90E-04,2216.142349,0.296983888
0.0008904,2228.08872,0.301236586
8.91E-04,2239.898667,0.305427053
0.0008912,2251.572118,0.309555109
8.92E-04,2263.108984,0.313620587
0.000892,2274.509161,0.317623336
8.92E-04,2285.772527,0.321563213
0.0008928,2296.898944,0.325440089
8.93E-04,2307.888255,0.329253843
0.0008936,2318.740285,0.333004365
8.94E-04,2329.454843,0.336691552
0.0008944,2340.031718,0.340315309
8.95E-04,2350.470681,0.343875547
0.0008952,2360.771487,0.347372184
8.96E-04,2370.933869,0.350805142
0.000896,2380.957544,0.354174348
8.96E-04,2390.84221,0.357479734
0.0008968,2400.587548,0.360721232
8.97E-04,2410.193218,0.36389878
0.0008976,2419.658865,0.367012317
8.98E-04,2428.984114,0.370061782
0.0008984,2438.168573,0.373047116
8.99E-04,2447.211834,0.375968262
0.0008992,2456.113471,0.378825161
9.00E-04,2464.87304,0.381617754
0.0009,2473.490082,0.384345984
9.00E-04,2481.964122,0.387009789
0.0009008,2490.294669,0.389609111
9.01E-04,2498.481219,0.392143885
0.0009016,2506.523249,0.39461405
9.02E-04,2514.420228,0.39701954
0.0009024,2522.171606,0.399360289
9.03E-04,2529.776824,0.401636228
0.0009032,2537.235309,0.403847287
9.04E-04,2544.546478,0.405993394
0.000904,2551.709736,0.408074476
9.04E-04,2558.724479,0.410090458
0.0009048,2565.590093,0.412041264
9.05E-04,2572.305956,0.413926816
0.0009056,2578.871439,0.415747035
9.06E-04,2585.285905,0.417501844
0.0009064,2591.548711,0.419191161
9.07E-04,2597.659211,0.420814907
0.0009072,2603.616753,0.422373003
9.08E-04,2609.420683,0.423865369
0.000908,2615.070344,0.425291928
9.08E-04,2620.565077,0.426652605
0.0009088,2625.904224,0.427947323
9.09E-04,2631.087128,0.429176012
0.0009096,2636.113132,0.430338604
9.10E-04,2640.981583,0.431435032
0.0009104,2645.691831,0.432465238
9.11E-04,2650.24323,0.433429164
0.0009112,2654.635142,0.434326761
9.12E-04,2658.866934,0.435157985
0.000912,2662.937979,0.435922799
9.12E-04,2666.847663,0.436621175
0.0009128,2670.595377,0.43725309
9.13E-04,2674.180527,0.437818534
0.0009136,2677.602527,0.438317506
9.14E-04,2680.860806,0.438750013
0.0009144,2683.954806,0.439116079
9.15E-04,2686.883984,0.439415735
0.0009152,2689.647812,0.439649028
9.16E-04,2692.245779,0.43981602
0.000916,2694.67739,0.439916785
9.16E-04,2696.942172,0.439951416
0.0009168,2699.039666,0.43992002
9.17E-04,2700.969439,0.439822723
0.0009176,2702.731074,0.439659669
9.18E-04,2704.324178,0.439431022
0.0009184,2705.748381,0.439136965
9.19E-04,2707.003335,0.438777702
0.0009192,2708.088717,0.43835346
9.20E-04,2709.004229,0.437864487
0.00092,2709.749598,0.437311057
9.20E-04,2710.324577,0.436693465
0.0009208,2710.728947,0.436012033
9.21E-04,2710.962515,0.435267108
0.0009216,2711.025117,0.434459065
9.22E-04,2710.916617,0.433588305
0.0009224,2710.636909,0.432655256
9.23E-04,2710.185915,0.431660378
0.0009232,2709.563587,0.430604157
9.24E-04,2708.76991,0.42948711
0.000924,2707.804896,0.428309786
9.24E-04,2706.668591,0.427072764
0.0009248,2705.361072,0.425776653
9.25E-04,2703.882445,0.424422097
0.0009256,2702.232851,0.423009771
9.26E-04,2700.412461,0.421540383
0.0009264,2698.42148,0.420014676
9.27E-04,2696.260144,0.418433424
0.0009272,2693.928721,0.416797438
9.28E-04,2691.427512,0.415107561
0.000928,2688.756851,0.413364672
9.28E-04,2685.917104,0.411569683
0.0009288,2682.908668,0.409723543
9.29E-04,2679.731975,0.407827235
0.0009296,2676.387486,0.405881775
9.30E-04,2672.875695,0.403888218
0.0009304,2669.197129,0.401847651
9.31E-04,2665.352344,0.399761195
0.0009312,2661.341929,0.397630008
9.32E-04,2657.166504,0.395455281
0.000932,2652.826717,0.393238239
9.32E-04,2648.323248,0.390980143
0.0009328,2643.656807,0.388682284
9.33E-04,2638.828132,0.386345989
0.0009336,2633.837991,0.383972616
9.34E-04,2628.687177,0.381563556
0.0009344,2623.376515,0.379120232
9.35E-04,2617.906855,0.376644097
0.0009352,2612.279073,0.374136635
9.36E-04,2606.494071,0.371599359
0.000936,2600.552778,0.369033814
9.36E-04,2594.456145,0.366441569
0.0009368,2588.205149,0.363824224
9.37E-04,2581.800788,0.361183403
0.0009376,2575.244086,0.358520758
9.38E-04,2568.536084,0.355837964
0.0009384,2561.677848,0.353136722
9.39E-04,2554.670462,0.350418753
0.0009392,2547.515029,0.347685803
9.40E-04,2540.212671,0.344939637
0.00094,2532.764529,0.342182038
9.40E-04,2525.171759,0.339414812
0.0009408,2517.435534,0.336639777
9.41E-04,2509.557041,0.333858772
0.0009416,2501.537482,0.331073647
9.42E-04,2493.378073,0.328286267
0.0009424,2485.080041,0.325498511
9.43E-04,2476.644625,0.322712266
0.0009432,2468.073076,0.319929431
9.44E-04,2459.366652,0.317151912
0.000944,2450.526623,0.314381622
9.44E-04,2441.554265,0.311620479
0.0009448,2432.450861,0.308870407
9.45E-04,2423.217702,0.30613333
0.0009456,2413.856081,0.303411175
9.46E-04,2404.3673,0.300705868
0.0009464,2394.75266,0.298019334
9.47E-04,2385.013467,0.295353492
0.0009472,2375.151029,0.292710259
9.48E-04,2365.166654,0.290091546
0.000948,2355.061652,0.287499253
9.48E-04,2344.837328,0.284935273
0.0009488,2334.494991,0.282401489
9.49E-04,2324.035943,0.279899769
0.0009496,2313.461486,0.27743197
9.50E-04,2302.772916,0.27499993
0.0009504,2291.971525,0.272605473
9.51E-04,2281.058602,0.270250405
0.0009512,2270.035425,0.26793651
9.52E-04,2258.903269,0.265665552
0.000952,2247.663399,0.263439271
9.52E-04,2236.317075,0.261259385
0.0009528,2224.865544,0.259127584
9.53E-04,2213.310046,0.257045532
0.0009536,2201.65181,0.255014864
9.54E-04,2189.892056,0.253037187
0.0009544,2178.031988,0.251114074
9.55E-04,2166.072804,0.249247067
0.0009552,2154.015684,0.247437674
9.56E-04,2141.8618,0.245687368
0.000956,2129.612306,0.243997585
9.56E-04,2117.268346,0.242369725
0.0009568,2104.831046,0.240805146
9.57E-04,2092.301519,0.239305169
0.0009576,2079.680864,0.237871073
9.58E-04,2066.970161,0.236504094
0.0009584,2054.170476,0.235205425
9.59E-04,2041.282859,0.233976215
0.0009592,2028.308342,0.232817568
9.60E-04,2015.247942,0.231730541
0.00096,2002.102656,0.230716142
9.60E-04,1988.873466,0.229775334
0.0009608,1975.561335,0.228909029
9.61E-04,1962.167207,0.22811809
0.0009616,1948.692011,0.227403328
9.62E-04,1935.136654,0.226765503
0.0009624,1921.502029,0.226205324
9.63E-04,1907.789006,0.225723445
0.0009632,1893.99844,0.225320469
9.64E-04,1880.131164,0.224996942
0.000964,1866.187997,0.224753359
9.64E-04,1852.169734,0.224590156
0.0009648,1838.077155,0.224507716
9.65E-04,1823.911021,0.224506365
0.0009656,1809.672072,0.224586373
9.66E-04,1795.361034,0.224747952
0.0009664,1780.97861,0.224991259
9.67E-04,1766.525487,0.225316393
0.0009672,1752.002334,0.225723393
9.68E-04,1737.409801,0.226212244
0.000968,1722.748522,0.226782872
9.68E-04,1708.019112,0.227435143
0.0009688,1693.222169,0.228168867
9.69E-04,1678.358275,0.228983796
0.0009696,1663.427993,0.229879624
9.70E-04,1648.431871,0.230855987
0.0009704,1633.370441,0.231912463
9.71E-04,1618.244218,0.233048573
0.0009712,1603.053703,0.23426378
9.72E-04,1587.79938,0.235557491
0.000972,1572.481719,0.236929056
9.72E-04,1557.101176,0.238377767
0.0009728,1541.658193,0.239902863
9.73E-04,1526.153195,0.241503524
0.0009736,1510.586599,0.243178877
9.74E-04,1494.958805,0.244927993
0.0009744,1479.270202,0.246749891
9.75E-04,1463.521168,0.248643533
0.0009752,1447.712067,0.250607832
9.76E-04,1431.843253,0.252641645
0.000976,1415.91507,0.25474378
9.76E-04,1399.927851,0.256912992
0.0009768,1383.881919,0.259147987
9.77E-04,1367.777589,0.261447422
0.0009776,1351.615165,0.263809904
9.78E-04,1335.394944,0.266233993
0.0009784,1319.117215,0.268718202
9.79E-04,1302.782258,0.271260998
0.0009792,1286.390349,0.273860804
9.80E-04,1269.941755,0.276515996
0.00098,1253.436736,0.279224911
9.80E-04,1236.875549,0.28198584
0.0009808,1220.258445,0.284797036
9.81E-04,1203.585668,0.287656711
0.0009816,1186.85746,0.290563038
9.82E-04,1170.074058,0.293514152
0.0009824,1153.235696,0.296508154
9.83E-04,1136.342604,0.299543105
0.0009832,1119.395009,0.302617037
9.84E-04,1102.393138,0.305727947
0.000984,1085.337213,0.308873799
9.84E-04,1068.227455,0.31205253
0.0009848,1051.064085,0.315262044
9.85E-04,1033.847321,0.318500221
0.0009856,1016.577383,0.321764914
9.86E-04,999.2544876,0.325053948
0.0009864,981.8788535,0.328365128
9.87E-04,964.4506988,0.331696235
0.0009872,946.9702419,0.33504503
9.88E-04,929.4377024,0.338409255
0.000988,911.8533005,0.341786633
9.88E-04,894.2172578,0.345174871
0.0009888,876.5297972,0.348571661
9.89E-04,858.7911435,0.351974683
0.0009896,841.0015229,0.355381603
9.90E-04,823.1611639,0.358790076
0.0009904,805.2702971,0.362197752
9.91E-04,787.3291554,0.365602269
0.0009912,769.3379741,0.369001262
9.92E-04,751.2969911,0.37239236
0.000992,733.2064471,0.375773192
9.92E-04,715.0665854,0.379141382
0.0009928,696.8776523,0.382494558
9.93E-04,678.639897,0.385830347
0.0009936,660.3535718,0.389146382
9.94E-04,642.0189319,0.392440299
0.0009944,623.6362359,0.395709742
9.95E-04,605.2057454,0.398952364
0.0009952,586.727725,0.402165825
9.96E-04,568.2024429,0.405347801
0.000996,549.6301702,0.408495976
9.96E-04,531.0111813,0.411608053
0.0009968,512.3457538,0.414681749
9.97E-04,493.6341687,0.417714799
0.0009976,474.8767097,0.420704957
9.98E-04,456.0736642,0.42365
0.0009984,437.2253222,0.426547725
9.99E-04,418.3319772,0.429395954
0.0009992,399.3939256,0.432192537
1.00E-03,380.4114665,0.434935347
0.001,361.3849025,0.437622288
1.00E-03,342.3145387,0.440251295
0.0010008,323.2006833,0.442820333
1.00E-03,304.043647,0.445327401
0.0010016,284.8437436,0.447770532
1.00E-03,265.6012895,0.450147797
0.0010024,246.3166037,0.452457302
1.00E-03,226.9900078,0.454697194
0.0010032,207.6218262,0.456865659
1.00E-03,188.2123855,0.458960926
0.001004,168.762015,0.460981265
1.00E-03,149.2710466,0.462924992
0.0010048,129.7398143,0.464790469
1.01E-03,110.1686549,0.466576104
0.0010056,90.55790722,0.468280353
1.01E-03,70.9079128,0.469901723
0.0010064,51.21901541,0.471438768
1.01E-03,31.49156123,0.472890098
0.0010072,11.72589887,0.474254372
1.01E-03,-8.077620651,0.475530306
0.001008,-27.91864386,0.476716668
1.01E-03,-47.79681481,0.477812284
0.0010088,-67.71177499,0.478816035
1.01E-03,-87.66316333,0.47972686
0.0010096,-107.6506161,0.480543758
1.01E-03,-127.673767,0.481265785
0.0010104,-147.7322466,0.481892058
1.01E-03,-167.8256829,0.482421755
0.0010112,-187.9537009,0.482854116
1.01E-03,-208.1159223,0.48318844
0.001012,-228.3119659,0.483424092
1.01E-03,-248.541447,0.483560497
0.0010128,-268.8039774,0.483597147
1.01E-03,-289.0991654,0.483533594
0.0010136,-309.4266157,0.483369456
1.01E-03,-329.7859289,0.483104416
0.0010144,-350.1767016,0.482738219
1.01E-03,-370.5985262,0.482270678
0.0010152,-391.0509908,0.48170167
1.02E-03,-411.5336787,0.481031134
0.001016,-432.0461686,0.480259078
1.02E-03,-452.5880343,0.479385572
0.0010168,-473.1588442,0.478410751
1.02E-03,-493.7581615,0.477334816
0.0010176,-514.3855437,0.476158029
1.02E-03,-535.0405427,0.47488072
0.0010184,-555.7227042,0.473503279
1.02E-03,-576.4315677,0.47202616
0.0010192,-597.1666662,0.47044988
1.02E-03,-617.9275262,0.468775017
0.00102,-638.7136671,0.467002211
1.02E-03,-659.5246012,0.465132163
0.0010208,-680.3598333,0.463165632
1.02E-03,-701.2188608,0.461103439
0.0010216,-722.1011732,0.458946461
1.02E-03,-743.0062517,0.456695632
0.0010224,-763.9335695,0.454351945
1.02E-03,-784.882591,0.451916446
0.0010232,-805.852772,0.449390236
1.02E-03,-826.8435593,0.446774471
0.001024,-847.8543903,0.444070356
1.02E-03,-868.8846932,0.44127915
0.0010248,-889.9338865,0.438402162
1.03E-03,-911.0013788,0.435440746
0.0010256,-932.0865686,0.432396307
1.03E-03,-953.1888443,0.429270295
0.0010264,-974.3075838,0.426064204
1.03E-03,-995.4421542,0.422779572
0.0010272,-1016.591912,0.41941798
1.03E-03,-1037.756203,0.415981046
0.001028,-1058.934361,0.412470432
1.03E-03,-1080.12571,0.408887833
0.0010288,-1101.329561,0.405234983
1.03E-03,-1122.545214,0.401513651
0.0010296,-1143.771958,0.397725637
1.03E-03,-1165.00907,0.393872774
0.0010304,-1186.255814,0.389956926
1.03E-03,-1207.511443,0.385979984
0.0010312,-1228.775199,0.381943866
1.03E-03,-1250.04631,0.377850517
0.001032,-1271.323993,0.373701907
1.03E-03,-1292.607451,0.369500024
0.0010328,-1313.895878,0.365246882
1.03E-03,-1335.188454,0.360944512
0.0010336,-1356.484346,0.356594964
1.03E-03,-1377.78271,0.352200302
0.0010344,-1399.082689,0.347762609
1.03E-03,-1420.383414,0.343283978
0.0010352,-1441.684006,0.338766516
1.04E-03,-1462.98357,0.334212339
0.001036,-1484.281202,0.329623575
1.04E-03,-1505.575985,0.325002357
0.0010368,-1526.866991,0.320350825
1.04E-03,-1548.15328,0.315671125
0.0010376,-1569.433899,0.310965406
1.04E-03,-1590.707887,0.306235818
0.0010384,-1611.974267,0.301484516
1.04E-03,-1633.232056,0.296713649
0.0010392,-1654.480256,0.291925371
1.04E-03,-1675.71786,0.287121828
0.00104,-1696.943852,0.282305164
1.04E-03,-1718.157202,0.27747752
0.0010408,-1739.356872,0.272641028
1.04E-03,-1760.541814,0.267797813
0.0010416,-1781.710971,0.262949994
1.04E-03,-1802.863275,0.258099679
0.0010424,-1823.99765,0.253248965
1.04E-03,-1845.113009,0.24839994
0.0010432,-1866.208259,0.243554677
1.04E-03,-1887.282296,0.238715237
0.001044,-1908.33401,0.233883669
1.04E-03,-1929.362281,0.229062003
0.0010448,-1950.365983,0.224252257
1.05E-03,-1971.343982,0.219456431
0.0010456,-1992.295135,0.214676508
1.05E-03,-2013.218295,0.209914453
0.0010464,-2034.112306,0.205172212
1.05E-03,-2054.976008,0.200451712
0.0010472,-2075.808233,0.195754861
1.05E-03,-2096.607807,0.191083546
0.001048,-2117.373551,0.186439632
1.05E-03,-2138.104282,0.181824964
0.0010488,-2158.798809,0.177241364
1.05E-03,-2179.455939,0.172690631
0.0010496,-2200.074473,0.168174543
1.05E-03,-2220.653208,0.163694853
0.0010504,-2241.190937,0.15925329
1.05E-03,-2261.686448,0.15485156
0.0010512,-2282.138526,0.150491344
1.05E-03,-2302.545953,0.146174298
0.001052,-2322.907508,0.141902053
1.05E-03,-2343.221965,0.137676215
0.0010528,-2363.488097,0.133498365
1.05E-03,-2383.704674,0.129370057
0.0010536,-2403.870461,0.12529282
1.05E-03,-2423.984224,0.121268156
0.0010544,-2444.044724,0.11729754
1.05E-03,-2464.05072,0.113382424
0.0010552,-2484.000971,0.109524229
1.06E-03,-2503.894232,0.105724352
0.001056,-2523.729255,0.101984163
1.06E-03,-2543.504793,0.098305004
0.0010568,-2563.219595,0.094688191
1.06E-03,-2582.872408,0.091135012
0.0010576,-2602.461978,0.08764673
1.06E-03,-2621.98705,0.084224579
0.0010584,-2641.446364,0.080869767
1.06E-03,-2660.838662,0.077583474
0.0010592,-2680.162682,0.074366854
1.06E-03,-2699.41716,0.071221032
0.00106,-2718.60083,0.068147108
1.06E-03,-2737.712424,0.065146154
0.0010608,-2756.750674,0.062219215
1.06E-03,-2775.714307,0.059367309
0.0010616,-2794.602048,0.056591428
1.06E-03,-2813.412621,0.053892534
0.0010624,-2832.144746,0.051271565
1.06E-03,-2850.797141,0.048729432
0.0010632,-2869.368523,0.046267016
1.06E-03,-2887.857602,0.043885175
0.001064,-2906.263087,0.041584737
1.06E-03,-2924.583686,0.039366506
0.0010648,-2942.818101,0.037231257
1.07E-03,-2960.96503,0.035179738
0.0010656,-2979.023169,0.033212672
1.07E-03,-2996.991209,0.031330754
0.0010664,-3014.867838,0.029534651
1.07E-03,-3032.651738,0.027825006
0.0010672,-3050.34159,0.026202433
1.07E-03,-3067.936066,0.02466752
0.001068,-3085.433837,0.023220826
1.07E-03,-3102.833567,0.021862886
0.0010688,-3120.133917,0.020594206
1.07E-03,-3137.33354,0.019415265
0.0010696,-3154.431085,0.018326516
1.07E-03,-3171.425198,0.017328384
0.0010704,-3188.314515,0.016421265
1.07E-03,-3205.09767,0.015605529
0.0010712,-3221.773288,0.014881519
1.07E-03,-3238.339991,0.014249549
0.001072,-3254.796394,0.013709905
1.07E-03,-3271.141105,0.013262846
0.0010728,-3287.372727,0.012908601
1.07E-03,-3303.489855,0.012647373
0.0010736,-3319.49108,0.012479333
1.07E-03,-3335.374985,0.012404626
0.0010744,-3351.140147,0.012423367
1.07E-03,-3366.785137,0.012535642
0.0010752,-3382.30852,0.012741507
1.08E-03,-3397.708853,0.013040989
0.001076,-3412.98469,0.013434084
1.08E-03,-3428.134574,0.01392076
0.0010768,-3443.157047,0.014500951
1.08E-03,-3458.05064,0.015174564
0.0010776,-3472.813882,0.015941472
1.08E-03,-3487.445295,0.01680152
0.0010784,-3501.943394,0.01775452
1.08E-03,-3516.306689,0.018800251
0.0010792,-3530.533687,0.019938462
1.08E-03,-3544.622887,0.021168869
0.00108,-3558.572785,0.022491155
1.08E-03,-3572.381871,0.023904973
0.0010808,-3586.04863,0.025409939
1.08E-03,-3599.571547,0.027005639
0.0010816,-3612.949098,0.028691624
1.08E-03,-3626.179759,0.030467412
0.0010824,-3639.262002,0.032332487
1.08E-03,-3652.194295,0.0342863
0.0010832,-3664.975107,0.036328266
1.08E-03,-3677.602901,0.038457767
0.001084,-3690.076141,0.040674149
1.08E-03,-3702.39329,0.042976726
0.0010848,-3714.55281,0.045364774
1.09E-03,-3726.553162,0.047837536
0.0010856,-3738.392809,0.050394221
1.09E-03,-3750.070214,0.053034
0.0010864,-3761.583843,0.055756011
1.09E-03,-3772.932161,0.058559357
0.0010872,-3784.11364,0.061443105
1.09E-03,-3795.126751,0.064406287
0.001088,-3805.969973,0.067447902
1.09E-03,-3816.641787,0.070566911
0.0010888,-3827.14068,0.073762243
1.09E-03,-3837.465145,0.077032791
0.0010896,-3847.613682,0.080377413
1.09E-03,-3857.5848,0.083794934
0.0010904,-3867.377012,0.087284145
1.09E-03,-3876.988845,0.090843803
0.0010912,-3886.418831,0.094472632
1.09E-03,-3895.665517,0.098169322
0.001092,-3904.727458,0.101932531
1.09E-03,-3913.603224,0.105760885
0.0010928,-3922.291395,0.109652979
1.09E-03,-3930.790568,0.113607375
0.0010936,-3939.099353,0.117622606
1.09E-03,-3947.216377,0.121697173
0.0010944,-3955.140282,0.125829549
1.09E-03,-3962.869729,0.130018178
0.0010952,-3970.403397,0.134261476
1.10E-03,-3977.739985,0.138557829
0.001096,-3984.878212,0.142905599
1.10E-03,-3991.816818,0.147303122
0.0010968,-3998.554567,0.151748708
1.10E-03,-4005.090246,0.156240641
0.0010976,-4011.422664,0.160777185
1.10E-03,-4017.550658,0.16535658
0.0010984,-4023.473092,0.169977043
1.10E-03,-4029.188856,0.174636771
0.0010992,-4034.696869,0.179333944
1.10E-03,-4039.99608,0.184066721
0.0011,-4045.085468,0.188833242
1.10E-03,-4049.964045,0.193631635
0.0011008,-4054.630856,0.198460008
1.10E-03,-4059.084977,0.203316458
0.0011016,-4063.325523,0.208199067
1.10E-03,-4067.351642,0.213105907
0.0011024,-4071.162522,0.218035038
1.10E-03,-4074.757386,0.222984509
0.0011032,-4078.135499,0.227952364
1.10E-03,-4081.296166,0.232936637
0.001104,-4084.238732,0.237935358
1.10E-03,-4086.962585,0.242946551
0.0011048,-4089.467159,0.247968237
1.11E-03,-4091.751929,0.252998435
0.0011056,-4093.816419,0.258035163
1.11E-03,-4095.660198,0.26307644
0.0011064,-4097.282883,0.268120284
1.11E-03,-4098.68414,0.27316472
0.0011072,-4099.863685,0.278207773
1.11E-03,-4100.821284,0.283247476
0.001108,-4101.556757,0.288281868
1.11E-03,-4102.069976,0.293308994
0.0011088,-4102.360864,0.298326911
1.11E-03,-4102.429402,0.303333685
0.0011096,-4102.275627,0.308327392
1.11E-03,-4101.899629,0.313306123
0.0011104,-4101.301559,0.318267981
1.11E-03,-4100.481625,0.323211086
0.0011112,-4099.440094,0.328133571
1.11E-03,-4098.177292,0.33303359
0.001112,-4096.693607,0.337909312
1.11E-03,-4094.989489,0.342758929
0.0011128,-4093.065449,0.347580651
1.11E-03,-4090.922062,0.352372709
0.0011136,-4088.559965,0.357133359
1.11E-03,-4085.97986,0.36186088
0.0011144,-4083.182514,0.366553575
1.11E-03,-4080.16876,0.371209772
0.0011152,-4076.939496,0.375827828
1.12E-03,-4073.495686,0.380406124
0.001116,-4069.838363,0.384943072
1.12E-03,-4065.968624,0.389437113
0.0011168,-4061.887636,0.393886716
1.12E-03,-4057.596635,0.398290383
0.0011176,-4053.096921,0.402646647
1.12E-03,-4048.389868,0.406954071
0.0011184,-4043.476915,0.411211254
1.12E-03,-4038.35957,0.415416829
0.0011192,-4033.039412,0.419569459
1.12E-03,-4027.518087,0.423667847
0.00112,-4021.797312,0.427710728
1.12E-03,-4015.878872,0.431696874
0.0011208,-4009.764621,0.435625095
1.12E-03,-4003.456481,0.439494236
0.0011216,-3996.956445,0.443303179
1.12E-03,-3990.266571,0.447050847
0.0011224,-3983.388988,0.450736199
1.12E-03,-3976.325891,0.454358231
0.0011232,-3969.079543,0.457915981
1.12E-03,-3961.652273,0.461408525
0.001124,-3954.046477,0.464834977
1.12E-03,-3946.264618,0.468194493
0.0011248,-3938.309221,0.471486266
1.13E-03,-3930.182877,0.474709531
0.0011256,-3921.88824,0.477863562
1.13E-03,-3913.428029,0.480947674
0.0011264,-3904.805021,0.483961221
1.13E-03,-3896.022058,0.486903596
0.0011272,-3887.082038,0.489774235
1.13E-03,-3877.98792,0.492572612
0.001128,-3868.74272,0.49529824
1.13E-03,-3859.349513,0.497950674
0.0011288,-3849.811424,0.500529507
1.13E-03,-3840.131638,0.503034371
0.0011296,-3830.313387,0.505464939
1.13E-03,-3820.359958,0.507820922
0.0011304,-3810.274686,0.510102068
1.13E-03,-3800.060955,0.512308165
0.0011312,-3789.722195,0.51443904
1.13E-03,-3779.261879,0.516494555
0.001132,-3768.683526,0.51847461
1.13E-03,-3757.990694,0.520379144
0.0011328,-3747.186982,0.52220813
1.13E-03,-3736.276025,0.523961578
0.0011336,-3725.261494,0.525639532
